Benchmark name;Function name;Execution;Number of vertices;Number of edges;Min count;Max count;Random distance;Predictor distance
bzip2d;copy_output_until_stop;4;10;13;0;14518000;22;5
bzip2d;copy_output_until_stop;5;10;13;0;16964400;22;5
bzip2d;copy_output_until_stop;6;10;13;0;13202850;22;5
bzip2d;copy_output_until_stop;7;10;13;0;19787700;22;5
bzip2d;copy_output_until_stop;8;10;13;0;19978834;22;5
bzip2d;copy_output_until_stop;9;10;13;0;15408800;21;6
bzip2d;default_bzfree;1;4;5;0;160;5;1
bzip2d;default_bzfree;2;4;5;0;1500;5;1
bzip2d;default_bzfree;3;4;5;0;480;5;1
bzip2d;default_bzfree;4;4;5;0;4000;5;1
bzip2d;default_bzfree;5;4;5;0;2400;5;1
bzip2d;default_bzfree;6;4;5;0;600;5;1
bzip2d;default_bzfree;7;4;5;0;80;5;1
bzip2d;default_bzfree;8;4;5;0;8;5;1
bzip2d;default_bzfree;9;4;5;0;6800;5;1
bzip2d;default_bzfree;10;4;5;0;1800;5;1
bzip2d;default_bzfree;11;4;5;0;1200;5;1
bzip2d;default_bzfree;12;4;5;0;60;5;1
bzip2d;default_bzfree;13;4;5;0;4400;5;1
bzip2d;default_bzfree;14;4;5;0;2000;5;1
bzip2d;default_bzfree;15;4;5;0;2400;5;1
bzip2d;default_bzfree;16;4;5;0;560;5;1
bzip2d;default_bzfree;17;4;5;0;260;5;1
bzip2d;default_bzfree;18;4;5;0;260;5;1
bzip2d;default_bzfree;19;4;5;0;56000;5;1
bzip2d;default_bzfree;20;4;5;0;480;5;1
bzip2d;fallbackQSort3;9;56;74;0;24554800;861;260
bzip2d;fallbackSimpleSort;9;29;37;239700;22324400;168;95
bzip2d;fallbackSort;9;115;149;0;102768400;3568;1325
bzip2d;fileExists;1;4;5;0;80;2;1
bzip2d;fileExists;2;4;5;0;750;2;1
bzip2d;fileExists;3;4;5;0;240;2;1
bzip2d;fileExists;4;4;5;0;1000;2;1
bzip2d;fileExists;5;4;5;0;600;2;1
bzip2d;fileExists;6;4;5;0;150;2;1
bzip2d;fileExists;7;4;5;0;20;2;1
bzip2d;fileExists;8;4;5;0;2;2;1
bzip2d;fileExists;9;4;5;0;1700;2;1
bzip2d;fileExists;10;4;5;0;900;2;1
bzip2d;fileExists;11;4;5;0;600;2;1
bzip2d;fileExists;12;4;5;0;30;2;1
bzip2d;fileExists;13;4;5;0;2200;2;1
bzip2d;fileExists;14;4;5;0;1000;2;1
bzip2d;fileExists;15;4;5;0;1200;2;1
bzip2d;fileExists;16;4;5;0;280;2;1
bzip2d;fileExists;17;4;5;0;130;2;1
bzip2d;fileExists;18;4;5;0;130;2;1
bzip2d;fileExists;19;4;5;0;28000;2;1
bzip2d;fileExists;20;4;5;0;240;2;1
bzip2d;flush_RL;4;4;5;0;1000;1;2
bzip2d;flush_RL;5;4;5;0;600;1;2
bzip2d;flush_RL;6;4;5;0;150;1;2
bzip2d;flush_RL;7;4;5;0;20;1;2
bzip2d;flush_RL;8;4;5;0;2;1;2
bzip2d;flush_RL;9;4;5;0;1700;1;2
bzip2d;generateMTFValues;4;42;54;0;917853000;444;200
bzip2d;generateMTFValues;5;42;54;0;1978299000;450;230
bzip2d;generateMTFValues;6;42;54;0;677129550;441;233
bzip2d;generateMTFValues;7;42;54;0;2339978520;444;240
bzip2d;generateMTFValues;8;42;54;0;1789659816;448;246
bzip2d;generateMTFValues;9;42;54;0;1701419500;460;246
bzip2d;handle_compress;4;39;53;0;13000;364;345
bzip2d;handle_compress;5;39;53;0;7800;365;344
bzip2d;handle_compress;6;39;53;0;12300;364;345
bzip2d;handle_compress;7;39;53;0;8040;371;304
bzip2d;handle_compress;8;39;53;0;8442;376;293
bzip2d;handle_compress;9;39;53;0;8500;365;344
bzip2d;hasSuffix;4;6;8;0;4000;8;5
bzip2d;hasSuffix;5;6;8;0;2400;8;5
bzip2d;hasSuffix;6;6;8;0;600;8;5
bzip2d;hasSuffix;7;6;8;0;80;8;5
bzip2d;hasSuffix;8;6;8;0;8;8;5
bzip2d;hasSuffix;9;6;8;0;6800;8;5
bzip2d;isempty_RL;4;7;9;0;4000;12;4
bzip2d;isempty_RL;5;7;9;0;4200;12;4
bzip2d;isempty_RL;6;7;9;0;2850;12;4
bzip2d;isempty_RL;7;7;9;0;440;12;4
bzip2d;isempty_RL;8;7;9;0;88;12;4
bzip2d;isempty_RL;9;7;9;0;5100;12;4
bzip2d;main;1;8;10;0;81;19;1
bzip2d;main;2;8;10;0;751;19;1
bzip2d;main;3;8;10;0;241;19;1
bzip2d;main;4;8;10;0;1001;19;1
bzip2d;main;5;8;10;0;601;19;1
bzip2d;main;6;8;10;0;151;19;1
bzip2d;main;7;8;10;0;21;19;1
bzip2d;main;8;8;10;0;3;19;1
bzip2d;main;9;8;10;0;1701;19;1
bzip2d;main;10;8;10;0;901;19;1
bzip2d;main;11;8;10;0;601;19;1
bzip2d;main;12;8;10;0;31;19;1
bzip2d;main;13;8;10;0;2201;19;1
bzip2d;main;14;8;10;0;1001;19;1
bzip2d;main;15;8;10;0;1201;19;1
bzip2d;main;16;8;10;0;281;19;1
bzip2d;main;17;8;10;0;131;19;1
bzip2d;main;18;8;10;0;131;19;1
bzip2d;main;19;8;10;0;28001;19;1
bzip2d;main;20;8;10;0;241;19;1
bzip2d;main1;1;232;318;0;5040;13737;10344
bzip2d;main1;2;232;318;0;47250;13737;10344
bzip2d;main1;3;232;318;0;15120;13737;10344
bzip2d;main1;4;232;318;0;63000;13621;9992
bzip2d;main1;5;232;318;0;37800;13621;9992
bzip2d;main1;6;232;318;0;9450;13621;9992
bzip2d;main1;7;232;318;0;1260;13621;9992
bzip2d;main1;8;232;318;0;126;13621;9992
bzip2d;main1;9;232;318;0;107100;13621;9992
bzip2d;main1;10;232;318;0;56700;13737;10344
bzip2d;main1;11;232;318;0;37800;13737;10344
bzip2d;main1;12;232;318;0;1890;13737;10344
bzip2d;main1;13;232;318;0;138600;13737;10344
bzip2d;main1;14;232;318;0;63000;13737;10344
bzip2d;main1;15;232;318;0;75600;13737;10344
bzip2d;main1;16;232;318;0;17640;13737;10344
bzip2d;main1;17;232;318;0;8190;13737;10344
bzip2d;main1;18;232;318;0;8190;13737;10344
bzip2d;main1;19;232;318;0;1764000;13737;10344
bzip2d;main1;20;232;318;0;15120;13737;10344
bzip2d;mainGtU;4;68;99;0;17642000;1209;329
bzip2d;mainGtU;5;68;99;0;2527200;1222;388
bzip2d;mainGtU;6;68;99;0;62814300;1183;203
bzip2d;mainGtU;7;68;99;0;27054240;1106;478
bzip2d;mainGtU;8;68;99;0;30436422;1126;632
bzip2d;mainQSort3;4;61;81;0;7295000;841;288
bzip2d;mainQSort3;5;61;81;0;2854200;854;509
bzip2d;mainQSort3;6;61;81;0;46122150;840;177
bzip2d;mainQSort3;7;61;81;0;2113840;844;447
bzip2d;mainQSort3;8;61;81;0;9404450;812;361
bzip2d;mainSimpleSort;4;39;52;0;6353000;362;130
bzip2d;mainSimpleSort;5;39;52;0;2894400;368;324
bzip2d;mainSimpleSort;6;39;52;0;21833850;368;116
bzip2d;mainSimpleSort;7;39;52;0;9409720;371;115
bzip2d;mainSimpleSort;8;39;52;0;10580140;366;114
bzip2d;mainSort;4;137;177;0;65792000;4784;2239
bzip2d;mainSort;5;137;177;0;39475200;4759;2254
bzip2d;mainSort;6;137;177;0;34714200;4699;2248
bzip2d;mainSort;7;137;177;0;19707760;4672;2221
bzip2d;mainSort;8;137;177;0;21640596;4671;2252
bzip2d;makeMaps_d;1;8;10;160;41120;13;1
bzip2d;makeMaps_d;2;8;10;750;192750;13;1
bzip2d;makeMaps_d;3;8;10;240;61680;14;0
bzip2d;makeMaps_d;10;8;10;0;231300;16;2
bzip2d;makeMaps_d;11;8;10;0;154200;16;2
bzip2d;makeMaps_d;12;8;10;120;30840;14;0
bzip2d;makeMaps_d;13;8;10;0;565400;16;2
bzip2d;makeMaps_d;14;8;10;0;257000;16;2
bzip2d;makeMaps_d;15;8;10;0;308400;16;2
bzip2d;makeMaps_d;16;8;10;0;71960;16;2
bzip2d;makeMaps_d;17;8;10;260;66820;14;0
bzip2d;makeMaps_d;18;8;10;0;33410;16;2
bzip2d;makeMaps_d;19;8;10;28000;7196000;13;1
bzip2d;makeMaps_d;20;8;10;240;61680;13;1
bzip2d;makeMaps_e;4;8;10;0;257000;14;2
bzip2d;makeMaps_e;5;8;10;0;154200;14;2
bzip2d;makeMaps_e;6;8;10;0;38550;14;2
bzip2d;makeMaps_e;7;8;10;0;10280;14;2
bzip2d;makeMaps_e;8;8;10;0;6682;14;2
bzip2d;makeMaps_e;9;8;10;0;436900;14;2
bzip2d;mmed3;4;10;13;68000;457000;20;4
bzip2d;mmed3;5;10;13;0;5400;21;7
bzip2d;mmed3;6;10;13;354900;1635750;21;3
bzip2d;mmed3;7;10;13;26000;85080;26;2
bzip2d;mmed3;8;10;13;159364;484196;26;2
bzip2d;myfeof;1;4;5;0;80;1;2
bzip2d;myfeof;2;4;5;0;750;1;2
bzip2d;myfeof;3;4;5;0;240;1;2
bzip2d;myfeof;4;4;5;1000;10000;3;0
bzip2d;myfeof;5;4;5;600;4200;3;0
bzip2d;myfeof;6;4;5;150;9600;3;0
bzip2d;myfeof;7;4;5;20;4060;3;0
bzip2d;myfeof;8;4;5;2;4436;3;0
bzip2d;myfeof;9;4;5;1700;5100;3;0
bzip2d;myfeof;10;4;5;0;900;1;2
bzip2d;myfeof;11;4;5;0;600;1;2
bzip2d;myfeof;12;4;5;0;30;1;2
bzip2d;myfeof;13;4;5;0;2200;1;2
bzip2d;myfeof;14;4;5;0;1000;1;2
bzip2d;myfeof;15;4;5;0;1200;1;2
bzip2d;myfeof;16;4;5;0;280;1;2
bzip2d;myfeof;17;4;5;0;130;1;2
bzip2d;myfeof;18;4;5;0;130;1;2
bzip2d;myfeof;19;4;5;0;28000;1;2
bzip2d;myfeof;20;4;5;0;240;1;2
bzip2d;myfeof.123;1;4;5;2800;32720;3;0
bzip2d;myfeof.123;2;4;5;15750;33000;4;1
bzip2d;myfeof.123;3;4;5;7920;65520;4;1
bzip2d;myfeof.123;10;4;5;18000;36900;3;0
bzip2d;myfeof.123;11;4;5;12600;37200;3;0
bzip2d;myfeof.123;12;4;5;1620;35880;3;0
bzip2d;myfeof.123;13;4;5;11000;35200;3;0
bzip2d;myfeof.123;14;4;5;20000;41000;3;0
bzip2d;myfeof.123;15;4;5;13200;40800;3;0
bzip2d;myfeof.123;16;4;5;13160;39200;3;0
bzip2d;myfeof.123;17;4;5;520;46150;3;0
bzip2d;myfeof.123;18;4;5;11700;34970;3;0
bzip2d;myfeof.123;19;4;5;0;28000;2;1
bzip2d;myfeof.123;20;4;5;14160;37200;4;1
bzip2d;prepare_new_block;4;5;6;1000;257000;5;0
bzip2d;prepare_new_block;5;5;6;600;154200;5;0
bzip2d;prepare_new_block;6;5;6;150;38550;5;0
bzip2d;prepare_new_block;7;5;6;40;10280;5;0
bzip2d;prepare_new_block;8;5;6;26;6682;5;0
bzip2d;prepare_new_block;9;5;6;1700;436900;5;0
bzip2d;sendMTFValues;4;263;341;0;10528000;15196;6730
bzip2d;sendMTFValues;5;263;341;0;9374400;15213;6833
bzip2d;sendMTFValues;6;263;341;0;10810800;15137;7401
bzip2d;sendMTFValues;7;263;341;0;11097520;15152;7448
bzip2d;sendMTFValues;8;263;341;0;12349288;15149;7485
bzip2d;sendMTFValues;9;263;341;0;10567200;15309;6467
bzip2d;snocString;1;7;9;320;800;8;4
bzip2d;snocString;2;7;9;3000;7500;8;4
bzip2d;snocString;3;7;9;960;2400;8;4
bzip2d;snocString;4;7;9;4000;10000;8;4
bzip2d;snocString;5;7;9;2400;6000;8;4
bzip2d;snocString;6;7;9;600;1500;8;4
bzip2d;snocString;7;7;9;80;200;8;4
bzip2d;snocString;8;7;9;8;20;8;4
bzip2d;snocString;9;7;9;6800;17000;8;4
bzip2d;snocString;10;7;9;3600;9000;8;4
bzip2d;snocString;11;7;9;2400;6000;8;4
bzip2d;snocString;12;7;9;120;300;8;4
bzip2d;snocString;13;7;9;8800;22000;8;4
bzip2d;snocString;14;7;9;4000;10000;8;4
bzip2d;snocString;15;7;9;4800;12000;8;4
bzip2d;snocString;16;7;9;1120;2800;8;4
bzip2d;snocString;17;7;9;520;1300;8;4
bzip2d;snocString;18;7;9;520;1300;8;4
bzip2d;snocString;19;7;9;112000;280000;8;4
bzip2d;snocString;20;7;9;960;2400;8;4
bzip2d;unRLE_obuf_to_output_FAST;1;96;131;0;78958960;2217;2213
bzip2d;unRLE_obuf_to_output_FAST;2;96;131;0;80747250;2218;2212
bzip2d;unRLE_obuf_to_output_FAST;3;96;131;0;284679600;2207;2201
bzip2d;unRLE_obuf_to_output_FAST;10;96;131;0;86275800;2220;2212
bzip2d;unRLE_obuf_to_output_FAST;11;96;131;0;63276600;2200;2262
bzip2d;unRLE_obuf_to_output_FAST;12;96;131;0;88779870;2233;2155
bzip2d;unRLE_obuf_to_output_FAST;13;96;131;0;65498400;2209;2261
bzip2d;unRLE_obuf_to_output_FAST;14;96;131;0;96166000;2220;2212
bzip2d;unRLE_obuf_to_output_FAST;15;96;131;0;65900400;2220;2212
bzip2d;unRLE_obuf_to_output_FAST;16;96;131;0;65812880;2199;2263
bzip2d;unRLE_obuf_to_output_FAST;17;96;131;0;116962040;2220;2214
bzip2d;unRLE_obuf_to_output_FAST;18;96;131;0;58310330;2208;2216
bzip2d;unRLE_obuf_to_output_FAST;19;96;131;0;123116000;2220;1960
bzip2d;unRLE_obuf_to_output_FAST;20;96;131;0;109667520;2243;2151
bzip2d;uncompress;1;123;167;0;80;3745;2920
bzip2d;uncompress;2;123;167;0;750;3745;2920
bzip2d;uncompress;3;123;167;0;240;3745;2920
bzip2d;uncompress;10;123;167;0;900;3745;2920
bzip2d;uncompress;11;123;167;0;600;3745;2920
bzip2d;uncompress;12;123;167;0;30;3745;2920
bzip2d;uncompress;13;123;167;0;2200;3745;2920
bzip2d;uncompress;14;123;167;0;1000;3745;2920
bzip2d;uncompress;15;123;167;0;1200;3745;2920
bzip2d;uncompress;16;123;167;0;280;3745;2920
bzip2d;uncompress;17;123;167;0;130;3745;2920
bzip2d;uncompress;18;123;167;0;130;3745;2920
bzip2d;uncompress;19;123;167;0;28000;3745;2920
bzip2d;uncompress;20;123;167;0;240;3745;2920
bzip2d;uncompressStream;1;99;131;0;17280;2527;1640
bzip2d;uncompressStream;2;99;131;0;18750;2527;1640
bzip2d;uncompressStream;3;99;131;0;58080;2527;1640
bzip2d;uncompressStream;10;99;131;0;19800;2527;1640
bzip2d;uncompressStream;11;99;131;0;13800;2527;1640
bzip2d;uncompressStream;12;99;131;0;17850;2527;1640
bzip2d;uncompressStream;13;99;131;0;15400;2527;1640
bzip2d;uncompressStream;14;99;131;0;22000;2527;1640
bzip2d;uncompressStream;15;99;131;0;15600;2527;1640
bzip2d;uncompressStream;16;99;131;0;13720;2527;1640
bzip2d;uncompressStream;17;99;131;0;24180;2527;1640
bzip2d;uncompressStream;18;99;131;0;11960;2527;1640
bzip2d;uncompressStream;19;99;131;0;56000;2567;1798
bzip2d;uncompressStream;20;99;131;0;23520;2527;1640
bzip2e;BZ2_blockSort;1;35;46;0;25387920;283;140
bzip2e;BZ2_blockSort;2;35;46;0;39154500;272;139
bzip2e;BZ2_blockSort;3;35;46;0;27137330;283;140
bzip2e;BZ2_blockSort;4;35;46;0;10048000;272;139
bzip2e;BZ2_blockSort;5;35;46;0;16798200;283;140
bzip2e;BZ2_blockSort;6;35;46;0;23884800;272;139
bzip2e;BZ2_blockSort;7;35;46;0;19422780;283;140
bzip2e;BZ2_blockSort;8;35;46;0;6728728;283;140
bzip2e;BZ2_blockSort;9;35;46;0;14671000;264;119
bzip2e;BZ2_blockSort;10;35;46;0;2024400;283;140
bzip2e;BZ2_blockSort;11;35;46;0;26502750;272;139
bzip2e;BZ2_blockSort;12;35;46;0;29809517;288;131
bzip2e;BZ2_blockSort;13;35;46;0;8255100;283;140
bzip2e;BZ2_blockSort;14;35;46;0;1994400;272;139
bzip2e;BZ2_blockSort;15;35;46;0;8467600;272;139
bzip2e;BZ2_blockSort;16;35;46;0;8381340;283;140
bzip2e;BZ2_blockSort;17;35;46;0;871560;287;130
bzip2e;BZ2_blockSort;18;35;46;0;6786600;272;139
bzip2e;BZ2_blockSort;19;35;46;0;11528000;264;119
bzip2e;BZ2_blockSort;20;35;46;0;10540900;283;140
bzip2e;BZ2_bzCompress;1;45;66;0;12520;495;283
bzip2e;BZ2_bzCompress;2;45;66;0;12600;495;283
bzip2e;BZ2_bzCompress;3;45;66;0;28490;495;283
bzip2e;BZ2_bzCompress;4;45;66;0;13000;495;283
bzip2e;BZ2_bzCompress;5;45;66;0;7800;495;283
bzip2e;BZ2_bzCompress;6;45;66;0;12300;495;283
bzip2e;BZ2_bzCompress;7;45;66;0;8020;495;283
bzip2e;BZ2_bzCompress;8;45;66;0;8418;495;283
bzip2e;BZ2_bzCompress;9;45;66;0;8500;495;275
bzip2e;BZ2_bzCompress;10;45;66;0;13200;495;283
bzip2e;BZ2_bzCompress;11;45;66;0;11000;495;283
bzip2e;BZ2_bzCompress;12;45;66;0;15215;495;283
bzip2e;BZ2_bzCompress;13;45;66;0;9100;495;283
bzip2e;BZ2_bzCompress;14;45;66;0;13200;495;283
bzip2e;BZ2_bzCompress;15;45;66;0;10000;495;283
bzip2e;BZ2_bzCompress;16;45;66;0;8640;495;283
bzip2e;BZ2_bzCompress;17;45;66;0;10880;495;283
bzip2e;BZ2_bzCompress;18;45;66;0;7280;495;283
bzip2e;BZ2_bzCompress;19;45;66;0;24000;511;225
bzip2e;BZ2_bzCompress;20;45;66;0;12800;495;283
bzip2e;BZ2_bzCompressEnd;1;17;23;0;40;72;47
bzip2e;BZ2_bzCompressEnd;2;17;23;0;350;72;47
bzip2e;BZ2_bzCompressEnd;3;17;23;0;110;72;47
bzip2e;BZ2_bzCompressEnd;4;17;23;0;1000;72;47
bzip2e;BZ2_bzCompressEnd;5;17;23;0;600;72;47
bzip2e;BZ2_bzCompressEnd;6;17;23;0;150;72;47
bzip2e;BZ2_bzCompressEnd;7;17;23;0;20;72;47
bzip2e;BZ2_bzCompressEnd;8;17;23;0;2;72;47
bzip2e;BZ2_bzCompressEnd;9;17;23;0;1700;72;47
bzip2e;BZ2_bzCompressEnd;10;17;23;0;400;72;47
bzip2e;BZ2_bzCompressEnd;11;17;23;0;250;72;47
bzip2e;BZ2_bzCompressEnd;12;17;23;0;17;72;47
bzip2e;BZ2_bzCompressEnd;13;17;23;0;700;72;47
bzip2e;BZ2_bzCompressEnd;14;17;23;0;400;72;47
bzip2e;BZ2_bzCompressEnd;15;17;23;0;400;72;47
bzip2e;BZ2_bzCompressEnd;16;17;23;0;90;72;47
bzip2e;BZ2_bzCompressEnd;17;17;23;0;40;72;47
bzip2e;BZ2_bzCompressEnd;18;17;23;0;40;72;47
bzip2e;BZ2_bzCompressEnd;19;17;23;0;8000;72;47
bzip2e;BZ2_bzCompressEnd;20;17;23;0;100;72;47
bzip2e;BZ2_bzCompressInit;1;45;62;0;40;536;355
bzip2e;BZ2_bzCompressInit;2;45;62;0;350;536;355
bzip2e;BZ2_bzCompressInit;3;45;62;0;110;536;355
bzip2e;BZ2_bzCompressInit;4;45;62;0;1000;536;355
bzip2e;BZ2_bzCompressInit;5;45;62;0;600;536;355
bzip2e;BZ2_bzCompressInit;6;45;62;0;150;536;355
bzip2e;BZ2_bzCompressInit;7;45;62;0;20;536;355
bzip2e;BZ2_bzCompressInit;8;45;62;0;2;536;355
bzip2e;BZ2_bzCompressInit;9;45;62;0;1700;536;355
bzip2e;BZ2_bzCompressInit;10;45;62;0;400;536;355
bzip2e;BZ2_bzCompressInit;11;45;62;0;250;536;355
bzip2e;BZ2_bzCompressInit;12;45;62;0;17;536;355
bzip2e;BZ2_bzCompressInit;13;45;62;0;700;536;355
bzip2e;BZ2_bzCompressInit;14;45;62;0;400;536;355
bzip2e;BZ2_bzCompressInit;15;45;62;0;400;536;355
bzip2e;BZ2_bzCompressInit;16;45;62;0;90;536;355
bzip2e;BZ2_bzCompressInit;17;45;62;0;40;536;355
bzip2e;BZ2_bzCompressInit;18;45;62;0;40;536;355
bzip2e;BZ2_bzCompressInit;19;45;62;0;8000;536;355
bzip2e;BZ2_bzCompressInit;20;45;62;0;100;536;355
bzip2e;BZ2_bzWrite;1;76;103;0;11840;1417;1043
bzip2e;BZ2_bzWrite;2;76;103;0;8400;1453;1123
bzip2e;BZ2_bzWrite;3;76;103;0;26510;1453;1123
bzip2e;BZ2_bzWrite;4;76;103;0;9000;1453;1123
bzip2e;BZ2_bzWrite;5;76;103;0;3600;1453;1123
bzip2e;BZ2_bzWrite;6;76;103;0;9450;1453;1123
bzip2e;BZ2_bzWrite;7;76;103;0;7580;1417;1043
bzip2e;BZ2_bzWrite;8;76;103;0;8330;1417;1043
bzip2e;BZ2_bzWrite;9;76;103;0;3400;1453;1123
bzip2e;BZ2_bzWrite;10;76;103;0;8400;1453;1123
bzip2e;BZ2_bzWrite;11;76;103;0;5500;1453;1123
bzip2e;BZ2_bzWrite;12;76;103;0;14739;1417;1043
bzip2e;BZ2_bzWrite;13;76;103;0;4200;1453;1123
bzip2e;BZ2_bzWrite;14;76;103;0;8400;1453;1123
bzip2e;BZ2_bzWrite;15;76;103;0;4800;1453;1123
bzip2e;BZ2_bzWrite;16;76;103;0;4320;1453;1123
bzip2e;BZ2_bzWrite;17;76;103;0;10720;1417;1043
bzip2e;BZ2_bzWrite;18;76;103;0;3640;1453;1123
bzip2e;BZ2_bzWrite;19;76;103;0;8000;1453;1123
bzip2e;BZ2_bzWrite;20;76;103;0;9700;1453;1123
bzip2e;BZ2_bzWriteClose64;1;103;139;0;640;2782;2168
bzip2e;BZ2_bzWriteClose64;2;103;139;0;3850;2782;2168
bzip2e;BZ2_bzWriteClose64;3;103;139;0;1870;2782;2168
bzip2e;BZ2_bzWriteClose64;4;103;139;0;3000;2782;2168
bzip2e;BZ2_bzWriteClose64;5;103;139;0;3600;2782;2168
bzip2e;BZ2_bzWriteClose64;6;103;139;0;2700;2782;2168
bzip2e;BZ2_bzWriteClose64;7;103;139;0;420;2782;2168
bzip2e;BZ2_bzWriteClose64;8;103;139;0;86;2782;2168
bzip2e;BZ2_bzWriteClose64;9;103;139;0;3400;2776;2184
bzip2e;BZ2_bzWriteClose64;10;103;139;0;4400;2782;2168
bzip2e;BZ2_bzWriteClose64;11;103;139;0;5250;2782;2168
bzip2e;BZ2_bzWriteClose64;12;103;139;0;459;2782;2168
bzip2e;BZ2_bzWriteClose64;13;103;139;0;4200;2782;2168
bzip2e;BZ2_bzWriteClose64;14;103;139;0;4400;2782;2168
bzip2e;BZ2_bzWriteClose64;15;103;139;0;4800;2782;2168
bzip2e;BZ2_bzWriteClose64;16;103;139;0;4230;2782;2168
bzip2e;BZ2_bzWriteClose64;17;103;139;0;120;2782;2168
bzip2e;BZ2_bzWriteClose64;18;103;139;0;3600;2782;2168
bzip2e;BZ2_bzWriteClose64;19;103;139;0;8000;2721;2319
bzip2e;BZ2_bzWriteClose64;20;103;139;0;3000;2782;2168
bzip2e;BZ2_bzWriteOpen;1;62;85;0;40;1051;546
bzip2e;BZ2_bzWriteOpen;2;62;85;0;350;1051;546
bzip2e;BZ2_bzWriteOpen;3;62;85;0;110;1051;546
bzip2e;BZ2_bzWriteOpen;4;62;85;0;1000;1051;546
bzip2e;BZ2_bzWriteOpen;5;62;85;0;600;1051;546
bzip2e;BZ2_bzWriteOpen;6;62;85;0;150;1051;546
bzip2e;BZ2_bzWriteOpen;7;62;85;0;20;1051;546
bzip2e;BZ2_bzWriteOpen;8;62;85;0;2;1051;546
bzip2e;BZ2_bzWriteOpen;9;62;85;0;1700;1051;546
bzip2e;BZ2_bzWriteOpen;10;62;85;0;400;1051;546
bzip2e;BZ2_bzWriteOpen;11;62;85;0;250;1051;546
bzip2e;BZ2_bzWriteOpen;12;62;85;0;17;1051;546
bzip2e;BZ2_bzWriteOpen;13;62;85;0;700;1051;546
bzip2e;BZ2_bzWriteOpen;14;62;85;0;400;1051;546
bzip2e;BZ2_bzWriteOpen;15;62;85;0;400;1051;546
bzip2e;BZ2_bzWriteOpen;16;62;85;0;90;1051;546
bzip2e;BZ2_bzWriteOpen;17;62;85;0;40;1051;546
bzip2e;BZ2_bzWriteOpen;18;62;85;0;40;1051;546
bzip2e;BZ2_bzWriteOpen;19;62;85;0;8000;1051;546
bzip2e;BZ2_bzWriteOpen;20;62;85;0;100;1051;546
bzip2e;BZ2_compressBlock;1;22;29;0;80;115;56
bzip2e;BZ2_compressBlock;2;22;29;0;350;119;66
bzip2e;BZ2_compressBlock;3;22;29;0;110;119;66
bzip2e;BZ2_compressBlock;4;22;29;0;1000;119;66
bzip2e;BZ2_compressBlock;5;22;29;0;600;119;66
bzip2e;BZ2_compressBlock;6;22;29;0;150;119;66
bzip2e;BZ2_compressBlock;7;22;29;0;40;115;56
bzip2e;BZ2_compressBlock;8;22;29;0;26;113;56
bzip2e;BZ2_compressBlock;9;22;29;0;1700;119;66
bzip2e;BZ2_compressBlock;10;22;29;0;400;119;66
bzip2e;BZ2_compressBlock;11;22;29;0;250;119;66
bzip2e;BZ2_compressBlock;12;22;29;0;68;113;56
bzip2e;BZ2_compressBlock;13;22;29;0;700;119;66
bzip2e;BZ2_compressBlock;14;22;29;0;400;119;66
bzip2e;BZ2_compressBlock;15;22;29;0;400;119;66
bzip2e;BZ2_compressBlock;16;22;29;0;90;119;66
bzip2e;BZ2_compressBlock;17;22;29;0;80;115;56
bzip2e;BZ2_compressBlock;18;22;29;0;40;119;66
bzip2e;BZ2_compressBlock;19;22;29;0;8000;119;66
bzip2e;BZ2_compressBlock;20;22;29;0;100;119;66
bzip2e;BZ2_hbAssignCodes;1;12;15;480;61080;27;0
bzip2e;BZ2_hbAssignCodes;2;12;15;2100;277200;27;0
bzip2e;BZ2_hbAssignCodes;3;12;15;660;2200000;27;0
bzip2e;BZ2_hbAssignCodes;4;12;15;6000;14504000;27;0
bzip2e;BZ2_hbAssignCodes;5;12;15;3600;5128200;27;0
bzip2e;BZ2_hbAssignCodes;6;12;15;900;2602950;27;0
bzip2e;BZ2_hbAssignCodes;7;12;15;240;378140;27;0
bzip2e;BZ2_hbAssignCodes;8;12;15;156;329966;27;0
bzip2e;BZ2_hbAssignCodes;9;12;15;10200;14529900;27;0
bzip2e;BZ2_hbAssignCodes;10;12;15;2400;7148400;27;0
bzip2e;BZ2_hbAssignCodes;11;12;15;1500;3172750;27;0
bzip2e;BZ2_hbAssignCodes;12;12;15;408;1441651;27;0
bzip2e;BZ2_hbAssignCodes;13;12;15;4200;7252000;27;0
bzip2e;BZ2_hbAssignCodes;14;12;15;2400;7252000;27;0
bzip2e;BZ2_hbAssignCodes;15;12;15;2400;3626000;27;0
bzip2e;BZ2_hbAssignCodes;16;12;15;540;815850;27;0
bzip2e;BZ2_hbAssignCodes;17;12;15;480;1291440;27;0
bzip2e;BZ2_hbAssignCodes;18;12;15;240;321160;27;0
bzip2e;BZ2_hbAssignCodes;19;12;15;48000;4096000;27;0
bzip2e;BZ2_hbAssignCodes;20;12;15;600;67200;27;0
bzip2e;BZ2_hbMakeCodeLengths;1;70;92;0;189440;1247;537
bzip2e;BZ2_hbMakeCodeLengths;2;70;92;0;864850;1250;534
bzip2e;BZ2_hbMakeCodeLengths;3;70;92;0;8601120;1258;494
bzip2e;BZ2_hbMakeCodeLengths;4;70;92;0;64714000;1260;498
bzip2e;BZ2_hbMakeCodeLengths;5;70;92;0;33961200;1248;492
bzip2e;BZ2_hbMakeCodeLengths;6;70;92;0;11101050;1260;492
