Benchmark name;Function name;Execution;Number of vertices;Number of edges;Min count;Max count;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit
bzip2d;BZ2_bzDecompressInit;13;24;33;0;2200;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;14;24;33;0;1000;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;15;24;33;0;1200;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;16;24;33;0;280;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;17;24;33;0;130;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;18;24;33;0;130;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;19;24;33;0;28000;56;1;0;1;0;1
bzip2d;BZ2_bzDecompressInit;20;24;33;0;240;56;1;0;1;0;1
bzip2d;BZ2_bzRead;1;101;138;0;24960;15;0;50;1;5;0
bzip2d;BZ2_bzRead;2;101;138;0;25500;15;0;50;1;5;0
bzip2d;BZ2_bzRead;3;101;138;0;61680;15;0;50;1;5;0
bzip2d;BZ2_bzRead;10;101;138;0;27900;15;0;50;1;5;0
bzip2d;BZ2_bzRead;11;101;138;0;25200;15;0;50;1;5;0
bzip2d;BZ2_bzRead;12;101;138;0;26850;15;0;50;1;5;0
bzip2d;BZ2_bzRead;13;101;138;0;24200;15;0;50;1;5;0
bzip2d;BZ2_bzRead;14;101;138;0;31000;15;0;50;1;5;0
bzip2d;BZ2_bzRead;15;101;138;0;27600;15;0;50;1;5;0
bzip2d;BZ2_bzRead;16;101;138;0;26320;15;0;50;1;5;0
bzip2d;BZ2_bzRead;17;101;138;0;35100;15;0;50;1;5;0
bzip2d;BZ2_bzRead;18;101;138;0;23400;15;0;50;1;5;0
bzip2d;BZ2_bzRead;19;101;138;0;28000;15;0;50;1;5;1
bzip2d;BZ2_bzRead;20;101;138;0;30240;15;0;50;1;5;0
bzip2d;BZ2_bzReadClose;1;27;36;0;80;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;2;27;36;0;750;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;3;27;36;0;240;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;10;27;36;0;900;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;11;27;36;0;600;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;12;27;36;0;30;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;13;27;36;0;2200;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;14;27;36;0;1000;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;15;27;36;0;1200;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;16;27;36;0;280;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;17;27;36;0;130;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;18;27;36;0;130;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;19;27;36;0;28000;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadClose;20;27;36;0;240;12_16.ce;0;0;1;37;1
bzip2d;BZ2_bzReadGetUnused;1;35;47;0;80;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;2;35;47;0;750;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;3;35;47;0;240;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;10;35;47;0;900;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;11;35;47;0;600;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;12;35;47;0;30;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;13;35;47;0;2200;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;14;35;47;0;1000;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;15;35;47;0;1200;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;16;35;47;0;280;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;17;35;47;0;130;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;18;35;47;0;130;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;19;35;47;0;28000;11;0;0;1;50;1
bzip2d;BZ2_bzReadGetUnused;20;35;47;0;240;11;0;0;1;50;1
bzip2d;BZ2_bzReadOpen;1;71;97;0;80;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;2;71;97;0;750;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;3;71;97;0;240;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;10;71;97;0;900;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;11;71;97;0;600;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;12;71;97;0;30;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;13;71;97;0;2200;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;14;71;97;0;1000;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;15;71;97;0;1200;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;16;71;97;0;280;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;17;71;97;0;130;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;18;71;97;0;130;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;19;71;97;0;28000;57;0;81;1;0;1
bzip2d;BZ2_bzReadOpen;20;71;97;0;240;57;0;81;1;0;1
bzip2d;BZ2_bzWrite;4;76;103;0;9000;123;1;63;1;0;1
bzip2d;BZ2_bzWrite;5;76;103;0;3600;123;1;63;1;0;1
bzip2d;BZ2_bzWrite;6;76;103;0;9450;123;1;63;1;0;1
bzip2d;BZ2_bzWrite;7;76;103;0;7580;123;0;63;1;0;0
bzip2d;BZ2_bzWrite;8;76;103;0;8330;123;0;63;1;0;0
bzip2d;BZ2_bzWrite;9;76;103;0;3400;123;1;63;1;0;1
bzip2d;BZ2_bzWriteClose64;4;103;139;0;3000;9;0;59;1;174;0
bzip2d;BZ2_bzWriteClose64;5;103;139;0;3600;9;0;59;1;174;0
bzip2d;BZ2_bzWriteClose64;6;103;139;0;2700;9;0;59;1;174;0
bzip2d;BZ2_bzWriteClose64;7;103;139;0;420;9;0;59;1;174;0
bzip2d;BZ2_bzWriteClose64;8;103;139;0;86;9;0;59;1;174;0
bzip2d;BZ2_bzWriteClose64;9;103;139;0;3400;9;0;59;1;174;0
bzip2d;BZ2_bzWriteOpen;4;62;85;0;1000;58_62.ce;0;0;1;91;1
bzip2d;BZ2_bzWriteOpen;5;62;85;0;600;58_62.ce;0;0;1;91;1
bzip2d;BZ2_bzWriteOpen;6;62;85;0;150;58_62.ce;0;0;1;91;1
bzip2d;BZ2_bzWriteOpen;7;62;85;0;20;58_62.ce;0;0;1;91;1
bzip2d;BZ2_bzWriteOpen;8;62;85;0;2;58_62.ce;0;0;1;91;1
bzip2d;BZ2_bzWriteOpen;9;62;85;0;1700;58_62.ce;0;0;1;91;1
bzip2d;BZ2_compressBlock;4;22;29;0;1000;70;1;0;1;82;1
bzip2d;BZ2_compressBlock;5;22;29;0;600;70;1;0;1;82;1
bzip2d;BZ2_compressBlock;6;22;29;0;150;70;1;0;1;82;1
bzip2d;BZ2_compressBlock;7;22;29;0;40;70;0;0;1;82;1
bzip2d;BZ2_compressBlock;8;22;29;0;26;70;0;0;1;82;1
bzip2d;BZ2_compressBlock;9;22;29;0;1700;70;1;0;1;82;1
bzip2d;BZ2_decompress;1;793;1073;0;197749200;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;2;793;1073;0;203939250;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;3;793;1073;0;106801440;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;10;793;1073;0;179852400;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;11;793;1073;0;431989800;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;12;793;1073;0;164850240;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;13;793;1073;0;465770800;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;14;793;1073;0;200480000;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;15;793;1073;0;498039600;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;16;793;1073;0;462843640;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;17;793;1073;0;207553450;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;18;793;1073;0;438849580;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;19;793;1073;0;200732000;372;0;2300;0;2562;0
bzip2d;BZ2_decompress;20;793;1073;0;199540080;372;0;2300;0;2562;0
bzip2d;BZ2_hbAssignCodes;4;12;15;6000;14504000;7;0;9;1;9;1
bzip2d;BZ2_hbAssignCodes;5;12;15;3600;5128200;7;0;9;1;9;1
bzip2d;BZ2_hbAssignCodes;6;12;15;900;2602950;7;0;9;1;9;1
bzip2d;BZ2_hbAssignCodes;7;12;15;240;378140;7;0;9;1;9;1
bzip2d;BZ2_hbAssignCodes;8;12;15;156;329966;7;0;9;1;9;1
bzip2d;BZ2_hbAssignCodes;9;12;15;10200;14529900;7;0;9;1;9;1
bzip2d;BZ2_hbCreateDecodeTables;1;36;45;960;122160;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;2;36;45;4500;594000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;3;36;45;1440;4800000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;10;36;45;5400;16083900;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;11;36;45;3600;7614600;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;12;36;45;720;2544090;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;13;36;45;13200;22792000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;14;36;45;6000;18130000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;15;36;45;7200;10878000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;16;36;45;1680;2538200;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;17;36;45;1560;4197180;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;18;36;45;780;1043770;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;19;36;45;168000;14336000;69;0;14;1;14;1
bzip2d;BZ2_hbCreateDecodeTables;20;36;45;1440;161280;69;0;14;1;14;1
bzip2d;BZ2_hbMakeCodeLengths;4;70;92;0;64714000;265;0;55;0;55;0
bzip2d;BZ2_hbMakeCodeLengths;5;70;92;0;33961200;265;0;55;0;55;0
bzip2d;BZ2_hbMakeCodeLengths;6;70;92;0;11101050;265;0;55;0;55;0
bzip2d;BZ2_hbMakeCodeLengths;7;70;92;0;2261400;265;0;55;0;55;0
bzip2d;BZ2_hbMakeCodeLengths;8;70;92;0;1671868;265;0;55;0;55;0
bzip2d;BZ2_hbMakeCodeLengths;9;70;92;0;97357300;265;0;55;0;55;0
bzip2d;addFlagsFromEnvVar;1;27;35;0;160;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;2;27;35;0;1500;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;3;27;35;0;480;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;4;27;35;0;2000;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;5;27;35;0;1200;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;6;27;35;0;300;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;7;27;35;0;40;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;8;27;35;0;4;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;9;27;35;0;3400;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;10;27;35;0;1800;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;11;27;35;0;1200;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;12;27;35;0;60;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;13;27;35;0;4400;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;14;27;35;0;2000;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;15;27;35;0;2400;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;16;27;35;0;560;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;17;27;35;0;260;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;18;27;35;0;260;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;19;27;35;0;56000;30;0;18;0;18;0
bzip2d;addFlagsFromEnvVar;20;27;35;0;480;30;0;18;0;18;0
bzip2d;add_pair_to_block;4;10;14;1000;27964000;3;1;3;1;3;1
bzip2d;add_pair_to_block;5;10;14;600;312000;3;1;3;1;3;1
bzip2d;add_pair_to_block;6;10;14;150;1818600;3;1;3;1;3;1
bzip2d;add_pair_to_block;7;10;14;20;779720;3;1;3;1;3;1
bzip2d;add_pair_to_block;8;10;14;2;361424;3;1;3;1;3;1
bzip2d;add_pair_to_block;9;10;14;1700;414800;3;1;3;1;3;1
bzip2d;bsFinishWrite;4;4;5;1000;2000;4;0;1;1;1;1
bzip2d;bsFinishWrite;5;4;5;600;1200;4;0;1;1;1;1
bzip2d;bsFinishWrite;6;4;5;150;450;4;0;1;1;1;1
bzip2d;bsFinishWrite;7;4;5;20;60;4;0;1;1;1;1
bzip2d;bsFinishWrite;8;4;5;2;6;4;0;1;1;1;1
bzip2d;bsFinishWrite;9;4;5;1700;5100;4;0;1;1;1;1
bzip2d;bsW;4;4;5;14514000;36838000;26;0;3;1;3;1
bzip2d;bsW;5;4;5;16960200;36373200;26;0;3;1;3;1
bzip2d;bsW;6;4;5;13199850;33492450;26;0;3;1;3;1
bzip2d;bsW;7;4;5;19783680;40806160;26;0;3;1;3;1
bzip2d;bsW;8;4;5;19974824;42823836;26;0;3;1;3;1
bzip2d;bsW;9;4;5;15402000;36356200;26;0;3;1;3;1
bzip2d;compress;4;105;144;0;5000;232;0;43;1;43;1
bzip2d;compress;5;105;144;0;3000;232;0;43;1;43;1
bzip2d;compress;6;105;144;0;750;232;0;43;1;43;1
bzip2d;compress;7;105;144;0;100;232;0;43;1;43;1
bzip2d;compress;8;105;144;0;10;232;0;43;1;43;1
bzip2d;compress;9;105;144;0;8500;232;0;43;1;43;1
bzip2d;compressStream;4;53;71;0;10000;37;0;34;1;34;1
bzip2d;compressStream;5;53;71;0;4200;37;0;34;1;34;1
bzip2d;compressStream;6;53;71;0;9600;37;0;34;1;34;1
bzip2d;compressStream;7;53;71;0;4060;37;0;34;1;34;1
bzip2d;compressStream;8;53;71;0;4436;37;0;34;1;34;1
bzip2d;compressStream;9;53;71;0;5100;37;0;34;1;34;1
bzip2d;copy_input_until_stop;4;54;72;0;43902000;200;0;115;0;4;1
bzip2d;copy_input_until_stop;5;54;72;0;16953000;200;0;115;0;4;1
bzip2d;copy_input_until_stop;6;54;72;0;46673850;200;0;115;0;4;1
bzip2d;copy_input_until_stop;7;54;72;0;20113680;200;0;115;0;4;1
bzip2d;copy_input_until_stop;8;54;72;0;22169050;200;0;115;0;4;1
bzip2d;copy_input_until_stop;9;54;72;0;14774700;200;0;115;0;4;1
bzip2d;copy_output_until_stop;4;10;13;0;14518000;6;0;1;1;1;1
bzip2d;copy_output_until_stop;5;10;13;0;16964400;6;0;1;1;1;1
bzip2d;copy_output_until_stop;6;10;13;0;13202850;6;0;1;1;1;1
bzip2d;copy_output_until_stop;7;10;13;0;19787700;6;0;1;1;1;1
bzip2d;copy_output_until_stop;8;10;13;0;19978834;6;0;1;1;1;1
bzip2d;copy_output_until_stop;9;10;13;0;15408800;6;0;1;1;1;1
bzip2d;default_bzfree;1;4;5;0;160;0;1;0;1;3;1
bzip2d;default_bzfree;2;4;5;0;1500;0;1;0;1;3;1
bzip2d;default_bzfree;3;4;5;0;480;0;1;0;1;3;1
bzip2d;default_bzfree;4;4;5;0;4000;0;1;0;1;3;1
bzip2d;default_bzfree;5;4;5;0;2400;0;1;0;1;3;1
bzip2d;default_bzfree;6;4;5;0;600;0;1;0;1;3;1
bzip2d;default_bzfree;7;4;5;0;80;0;1;0;1;3;1
bzip2d;default_bzfree;8;4;5;0;8;0;1;0;1;3;1
bzip2d;default_bzfree;9;4;5;0;6800;0;1;0;1;3;1
bzip2d;default_bzfree;10;4;5;0;1800;0;1;0;1;3;1
bzip2d;default_bzfree;11;4;5;0;1200;0;1;0;1;3;1
bzip2d;default_bzfree;12;4;5;0;60;0;1;0;1;3;1
bzip2d;default_bzfree;13;4;5;0;4400;0;1;0;1;3;1
bzip2d;default_bzfree;14;4;5;0;2000;0;1;0;1;3;1
bzip2d;default_bzfree;15;4;5;0;2400;0;1;0;1;3;1
bzip2d;default_bzfree;16;4;5;0;560;0;1;0;1;3;1
bzip2d;default_bzfree;17;4;5;0;260;0;1;0;1;3;1
bzip2d;default_bzfree;18;4;5;0;260;0;1;0;1;3;1
bzip2d;default_bzfree;19;4;5;0;56000;0;1;0;1;3;1
bzip2d;default_bzfree;20;4;5;0;480;0;1;0;1;3;1
bzip2d;fallbackQSort3;9;56;74;0;24554800;67;0;77;0;77;0
bzip2d;fallbackSimpleSort;9;29;37;239700;22324400;54;0;22;0;72;1
bzip2d;fallbackSort;9;115;149;0;102768400;61;0;188;0;188;0
bzip2d;fileExists;1;4;5;0;80;7;1;0;1;7;1
bzip2d;fileExists;2;4;5;0;750;7;1;0;1;7;1
bzip2d;fileExists;3;4;5;0;240;7;1;0;1;7;1
bzip2d;fileExists;4;4;5;0;1000;7;1;0;1;7;1
bzip2d;fileExists;5;4;5;0;600;7;1;0;1;7;1
bzip2d;fileExists;6;4;5;0;150;7;1;0;1;7;1
bzip2d;fileExists;7;4;5;0;20;7;1;0;1;7;1
bzip2d;fileExists;8;4;5;0;2;7;1;0;1;7;1
bzip2d;fileExists;9;4;5;0;1700;7;1;0;1;7;1
bzip2d;fileExists;10;4;5;0;900;7;1;0;1;7;1
bzip2d;fileExists;11;4;5;0;600;7;1;0;1;7;1
bzip2d;fileExists;12;4;5;0;30;7;1;0;1;7;1
bzip2d;fileExists;13;4;5;0;2200;7;1;0;1;7;1
bzip2d;fileExists;14;4;5;0;1000;7;1;0;1;7;1
bzip2d;fileExists;15;4;5;0;1200;7;1;0;1;7;1
bzip2d;fileExists;16;4;5;0;280;7;1;0;1;7;1
bzip2d;fileExists;17;4;5;0;130;7;1;0;1;7;1
bzip2d;fileExists;18;4;5;0;130;7;1;0;1;7;1
bzip2d;fileExists;19;4;5;0;28000;7;1;0;1;7;1
bzip2d;fileExists;20;4;5;0;240;7;1;0;1;7;1
bzip2d;flush_RL;4;4;5;0;1000;0;1;0;1;0;1
bzip2d;flush_RL;5;4;5;0;600;0;1;0;1;0;1
bzip2d;flush_RL;6;4;5;0;150;0;1;0;1;0;1
bzip2d;flush_RL;7;4;5;0;20;0;1;0;1;0;1
bzip2d;flush_RL;8;4;5;0;2;0;1;0;1;0;1
bzip2d;flush_RL;9;4;5;0;1700;0;1;0;1;0;1
bzip2d;generateMTFValues;4;42;54;0;917853000;137;0;74;0;107;1
bzip2d;generateMTFValues;5;42;54;0;1978299000;137;0;74;0;107;1
bzip2d;generateMTFValues;6;42;54;0;677129550;137;0;74;0;107;1
bzip2d;generateMTFValues;7;42;54;0;2339978520;137;0;74;0;107;1
bzip2d;generateMTFValues;8;42;54;0;1789659816;137;0;74;0;107;1
bzip2d;generateMTFValues;9;42;54;0;1701419500;137;0;74;0;107;1
bzip2d;handle_compress;4;39;53;0;13000;5;1;5;1;5;1
bzip2d;handle_compress;5;39;53;0;7800;5;1;5;1;5;1
bzip2d;handle_compress;6;39;53;0;12300;5;1;5;1;5;1
bzip2d;handle_compress;7;39;53;0;8040;5;1;5;1;5;1
bzip2d;handle_compress;8;39;53;0;8442;5;1;5;1;5;1
bzip2d;handle_compress;9;39;53;0;8500;5;1;5;1;5;1
bzip2d;hasSuffix;4;6;8;0;4000;17;1;0;1;17;1
bzip2d;hasSuffix;5;6;8;0;2400;17;1;0;1;17;1
bzip2d;hasSuffix;6;6;8;0;600;17;1;0;1;17;1
bzip2d;hasSuffix;7;6;8;0;80;17;1;0;1;17;1
bzip2d;hasSuffix;8;6;8;0;8;17;1;0;1;17;1
bzip2d;hasSuffix;9;6;8;0;6800;17;1;0;1;17;1
bzip2d;isempty_RL;4;7;9;0;4000;3;0;0;1;9;1
bzip2d;isempty_RL;5;7;9;0;4200;3;0;0;1;9;1
bzip2d;isempty_RL;6;7;9;0;2850;3;0;0;1;9;1
bzip2d;isempty_RL;7;7;9;0;440;3;0;0;1;9;1
bzip2d;isempty_RL;8;7;9;0;88;3;0;0;1;9;1
bzip2d;isempty_RL;9;7;9;0;5100;3;0;0;1;9;1
bzip2d;main;1;8;10;0;81;0;0;11;1;11;1
bzip2d;main;2;8;10;0;751;0;0;11;1;11;1
bzip2d;main;3;8;10;0;241;0;0;11;1;11;1
bzip2d;main;4;8;10;0;1001;0;0;11;1;11;1
bzip2d;main;5;8;10;0;601;0;0;11;1;11;1
bzip2d;main;6;8;10;0;151;0;0;11;1;11;1
bzip2d;main;7;8;10;0;21;0;0;11;1;11;1
bzip2d;main;8;8;10;0;3;0;0;11;1;11;1
bzip2d;main;9;8;10;0;1701;0;0;11;1;11;1
bzip2d;main;10;8;10;0;901;0;0;11;1;11;1
bzip2d;main;11;8;10;0;601;0;0;11;1;11;1
bzip2d;main;12;8;10;0;31;0;0;11;1;11;1
bzip2d;main;13;8;10;0;2201;0;0;11;1;11;1
bzip2d;main;14;8;10;0;1001;0;0;11;1;11;1
bzip2d;main;15;8;10;0;1201;0;0;11;1;11;1
bzip2d;main;16;8;10;0;281;0;0;11;1;11;1
bzip2d;main;17;8;10;0;131;0;0;11;1;11;1
bzip2d;main;18;8;10;0;131;0;0;11;1;11;1
bzip2d;main;19;8;10;0;28001;0;0;11;1;11;1
bzip2d;main;20;8;10;0;241;0;0;11;1;11;1
bzip2d;main1;1;232;318;0;5040;169;0;140;0;185;0
bzip2d;main1;2;232;318;0;47250;169;0;140;0;185;0
bzip2d;main1;3;232;318;0;15120;169;0;140;0;185;0
bzip2d;main1;4;232;318;0;63000;169;0;140;0;185;0
bzip2d;main1;5;232;318;0;37800;169;0;140;0;185;0
bzip2d;main1;6;232;318;0;9450;169;0;140;0;185;0
bzip2d;main1;7;232;318;0;1260;169;0;140;0;185;0
bzip2d;main1;8;232;318;0;126;169;0;140;0;185;0
bzip2d;main1;9;232;318;0;107100;169;0;140;0;185;0
bzip2d;main1;10;232;318;0;56700;169;0;140;0;185;0
bzip2d;main1;11;232;318;0;37800;169;0;140;0;185;0
bzip2d;main1;12;232;318;0;1890;169;0;140;0;185;0
bzip2d;main1;13;232;318;0;138600;169;0;140;0;185;0
bzip2d;main1;14;232;318;0;63000;169;0;140;0;185;0
bzip2d;main1;15;232;318;0;75600;169;0;140;0;185;0
bzip2d;main1;16;232;318;0;17640;169;0;140;0;185;0
bzip2d;main1;17;232;318;0;8190;169;0;140;0;185;0
bzip2d;main1;18;232;318;0;8190;169;0;140;0;185;0
bzip2d;main1;19;232;318;0;1764000;169;0;140;0;185;0
bzip2d;main1;20;232;318;0;15120;169;0;140;0;185;0
bzip2d;mainGtU;4;68;99;0;17642000;504;0;226;0;513;1
bzip2d;mainGtU;5;68;99;0;2527200;504;0;226;0;513;1
bzip2d;mainGtU;6;68;99;0;62814300;504;0;226;0;513;1
bzip2d;mainGtU;7;68;99;0;27054240;504;0;226;0;513;1
bzip2d;mainGtU;8;68;99;0;30436422;504;0;226;0;513;1
bzip2d;mainQSort3;4;61;81;0;7295000;232_281.ce;0;85;1;118;0
bzip2d;mainQSort3;5;61;81;0;2854200;232_281.ce;0;85;0;118;0
bzip2d;mainQSort3;6;61;81;0;46122150;232_281.ce;0;85;1;118;0
bzip2d;mainQSort3;7;61;81;0;2113840;232_281.ce;0;85;0;118;0
bzip2d;mainQSort3;8;61;81;0;9404450;232_281.ce;0;85;1;118;0
bzip2d;mainSimpleSort;4;39;52;0;6353000;20;0;38;1;38;1
bzip2d;mainSimpleSort;5;39;52;0;2894400;20;0;38;0;38;0
bzip2d;mainSimpleSort;6;39;52;0;21833850;20;0;38;1;38;1
bzip2d;mainSimpleSort;7;39;52;0;9409720;20;0;38;1;38;1
bzip2d;mainSimpleSort;8;39;52;0;10580140;20;0;38;1;38;1
bzip2d;mainSort;4;137;177;0;65792000;586;0;305;0;305;0
bzip2d;mainSort;5;137;177;0;39475200;586;0;305;0;305;0
bzip2d;mainSort;6;137;177;0;34714200;586;0;305;0;305;0
bzip2d;mainSort;7;137;177;0;19707760;586;0;305;0;305;0
bzip2d;mainSort;8;137;177;0;21640596;586;0;305;0;305;0
bzip2d;makeMaps_d;1;8;10;160;41120;19;0;1;1;1;1
bzip2d;makeMaps_d;2;8;10;750;192750;19;0;1;1;1;1
bzip2d;makeMaps_d;3;8;10;240;61680;19;0;1;1;1;1
bzip2d;makeMaps_d;10;8;10;0;231300;19;0;1;1;1;1
bzip2d;makeMaps_d;11;8;10;0;154200;19;0;1;1;1;1
bzip2d;makeMaps_d;12;8;10;120;30840;19;0;1;1;1;1
bzip2d;makeMaps_d;13;8;10;0;565400;19;0;1;1;1;1
bzip2d;makeMaps_d;14;8;10;0;257000;19;0;1;1;1;1
bzip2d;makeMaps_d;15;8;10;0;308400;19;0;1;1;1;1
bzip2d;makeMaps_d;16;8;10;0;71960;19;0;1;1;1;1
bzip2d;makeMaps_d;17;8;10;260;66820;19;0;1;1;1;1
bzip2d;makeMaps_d;18;8;10;0;33410;19;0;1;1;1;1
bzip2d;makeMaps_d;19;8;10;28000;7196000;19;0;1;1;1;1
bzip2d;makeMaps_d;20;8;10;240;61680;19;0;1;1;1;1
bzip2d;makeMaps_e;4;8;10;0;257000;19;0;1;1;1;1
bzip2d;makeMaps_e;5;8;10;0;154200;19;0;1;1;1;1
bzip2d;makeMaps_e;6;8;10;0;38550;19;0;1;1;1;1
bzip2d;makeMaps_e;7;8;10;0;10280;19;0;1;1;1;1
bzip2d;makeMaps_e;8;8;10;0;6682;19;0;1;1;1;1
bzip2d;makeMaps_e;9;8;10;0;436900;19;0;1;1;1;1
bzip2d;mmed3;4;10;13;68000;457000;17;1;0;1;17;1
bzip2d;mmed3;5;10;13;0;5400;17;1;0;1;17;1
bzip2d;mmed3;6;10;13;354900;1635750;17;1;0;1;17;1
bzip2d;mmed3;7;10;13;26000;85080;17;1;0;1;17;1
bzip2d;mmed3;8;10;13;159364;484196;17;1;0;1;17;1
bzip2d;myfeof;1;4;5;0;80;5;1;0;1;5;1
bzip2d;myfeof;2;4;5;0;750;5;1;0;1;5;1
bzip2d;myfeof;3;4;5;0;240;5;1;0;1;5;1
bzip2d;myfeof;4;4;5;1000;10000;5;1;0;1;5;1
bzip2d;myfeof;5;4;5;600;4200;5;1;0;1;5;1
bzip2d;myfeof;6;4;5;150;9600;5;1;0;1;5;1
bzip2d;myfeof;7;4;5;20;4060;5;1;0;1;5;1
bzip2d;myfeof;8;4;5;2;4436;5;1;0;1;5;1
bzip2d;myfeof;9;4;5;1700;5100;5;1;0;1;5;1
bzip2d;myfeof;10;4;5;0;900;5;1;0;1;5;1
bzip2d;myfeof;11;4;5;0;600;5;1;0;1;5;1
bzip2d;myfeof;12;4;5;0;30;5;1;0;1;5;1
bzip2d;myfeof;13;4;5;0;2200;5;1;0;1;5;1
bzip2d;myfeof;14;4;5;0;1000;5;1;0;1;5;1
bzip2d;myfeof;15;4;5;0;1200;5;1;0;1;5;1
