Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit;Profile guess;Profile hit;Benchmark link
automotive_susan_e;susan_thin;5;138;185;0;308339590;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;6;138;185;0;654727283;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;7;138;185;0;384273222;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;8;138;185;0;392220969;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;9;138;185;0;786850516;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;10;138;185;0;248497037;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;11;138;185;0;416038644;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;12;138;185;0;792714384;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;13;138;185;0;319827868;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;14;138;185;0;488853552;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;15;138;185;0;402497547;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;16;138;185;0;358943136;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;17;138;185;0;555745302;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;18;138;185;0;366105857;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;19;138;185;0;693778555;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_e;susan_thin;20;138;185;0;649693352;50;585;0;450;0;450;0;50;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_e
automotive_susan_s;enlarge;1;17;21;49;159495;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;2;17;21;41;132020;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;3;17;21;18;126252;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;4;17;21;197;419216;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;5;17;21;18;104328;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;6;17;21;18;97776;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;7;17;21;70;230300;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;8;17;21;304;485184;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;9;17;21;9;63126;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;10;17;21;153;359856;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;11;17;21;19;70091;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;12;17;21;11;68915;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;13;17;21;256;492800;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;14;17;21;43;157423;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;15;17;21;23;99015;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;16;17;21;126;363384;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;17;17;21;58;200970;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;18;17;21;74;293188;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;19;17;21;13;107562;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;enlarge;20;17;21;35;129850;75;72;0;75;1;75;1;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;1;10;11;0;49;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;2;10;11;0;41;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;3;10;11;0;18;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;4;10;11;0;197;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;5;10;11;0;18;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;6;10;11;0;18;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;7;10;11;0;70;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;8;10;11;0;304;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;9;10;11;0;9;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;10;10;11;0;153;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;11;10;11;0;19;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;12;10;11;0;11;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;13;10;11;0;256;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;14;10;11;0;43;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;15;10;11;0;23;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;16;10;11;0;126;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;17;10;11;0;58;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;18;10;11;0;74;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;19;10;11;0;13;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;get_image;20;10;11;0;35;"0;20;28;47;9";44;0;0;1;0;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;1;23;29;0;441;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;2;23;29;0;369;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;3;23;29;0;162;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;4;23;29;0;1773;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;5;23;29;0;162;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;6;23;29;0;162;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;7;23;29;0;630;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;8;23;29;0;2736;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;9;23;29;0;90;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;10;23;29;0;1377;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;11;23;29;0;190;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;12;23;29;0;110;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;13;23;29;0;2304;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;14;23;29;0;387;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;15;23;29;0;207;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;16;23;29;0;1134;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;17;23;29;0;522;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;18;23;29;0;666;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;19;23;29;0;130;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;getint;20;23;29;0;315;"22;29";34;0;4;0;9;0;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;1;8;10;0;50;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;2;8;10;0;42;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;3;8;10;0;19;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;4;8;10;0;198;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;5;8;10;0;19;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;6;8;10;0;19;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;7;8;10;0;71;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;8;8;10;0;305;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;9;8;10;0;10;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;10;8;10;0;154;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;11;8;10;0;20;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;12;8;10;0;12;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;13;8;10;0;257;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;14;8;10;0;44;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;15;8;10;0;24;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;16;8;10;0;127;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;17;8;10;0;59;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;18;8;10;0;75;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;19;8;10;0;14;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main;20;8;10;0;36;11;17;0;11;1;11;1;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;1;57;82;0;98;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;2;57;82;0;82;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;3;57;82;0;36;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;4;57;82;0;394;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;5;57;82;0;36;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;6;57;82;0;36;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;7;57;82;0;140;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;8;57;82;0;608;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;9;57;82;0;18;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;10;57;82;0;306;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;11;57;82;0;38;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;12;57;82;0;22;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;13;57;82;0;512;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;14;57;82;0;86;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;15;57;82;0;46;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;16;57;82;0;252;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;17;57;82;0;116;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;18;57;82;0;148;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;19;57;82;0;26;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;main1;20;57;82;0;70;36;49;0;36;1;36;1;36;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;2;12;15;205;7175;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;3;12;15;4572;160020;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;5;12;15;36;1260;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;7;12;15;280;9800;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;8;12;15;1520;53200;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;9;12;15;0;315;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;12;12;15;0;2695;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;14;12;15;172;6020;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;15;12;15;23;805;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;18;12;15;222;7770;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;median;20;12;15;805;28175;76;73;0;76;1;76;1;0;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;1;8;10;0;25186;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;2;8;10;0;21074;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;3;8;10;0;9252;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;4;8;10;0;101258;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;5;8;10;0;9252;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;6;8;10;0;9252;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;7;8;10;0;35980;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;8;8;10;0;156256;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;9;8;10;0;4626;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;10;8;10;0;78642;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;11;8;10;0;9766;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;12;8;10;0;5654;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;13;8;10;0;131584;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;14;8;10;0;22102;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;15;8;10;0;11822;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;16;8;10;0;64764;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;17;8;10;0;29812;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;18;8;10;0;38036;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;19;8;10;0;6682;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;setup_brightness_lut;20;8;10;0;17990;6;28;0;6;1;6;1;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;1;55;69;0;3175200000;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;2;55;69;0;3143978400;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;3;55;69;0;3193616160;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;4;55;69;0;3197357280;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;5;55;69;0;3101237280;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;6;55;69;0;3202044480;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;7;55;69;0;3210480000;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;8;55;69;0;3201338880;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;9;55;69;0;3012402960;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;10;55;69;0;3206096640;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;11;55;69;0;3128524800;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;12;55;69;0;3173491200;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;13;55;69;0;3194880000;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;14;55;69;0;3213689280;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;15;55;69;0;3179520000;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
automotive_susan_s;susan_smoothing;16;55;69;0;3205409760;140;80;0;140;1;140;1;140;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/automotive_susan_s
