File Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Benchmark link
extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c;0;17;23;0;256;5;51;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c
extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c;1;17;23;0;11;5;51;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c
extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c;2;17;23;0;1;"0;5;53;54";51;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptensystemliblibcmuslsrcregexregexec.c_tre_tag_order.c
extr_emscriptensystemliblibcmuslsrcstringwmemset.c_wmemset.c;0;4;5;1;256;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptensystemliblibcmuslsrcstringwmemset.c_wmemset.c
extr_emscriptensystemliblibcmuslsrcstringwmemset.c_wmemset.c;1;4;5;1;11;4;8;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptensystemliblibcmuslsrcstringwmemset.c_wmemset.c
extr_emscriptentestscoretest_i64_2.c_returner2.c;0;4;5;1;5;1;4;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestscoretest_i64_2.c_returner2.c
extr_emscriptentestscoretest_i64_2.c_returner2.c;1;4;5;1;6;1;4;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestscoretest_i64_2.c_returner2.c
extr_emscriptentestsfreetypesrcpcfpcfread.c_pcf_has_table_type.c;0;8;10;0;11;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfreetypesrcpcfpcfread.c_pcf_has_table_type.c
extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c;0;13;18;0;43;17;22;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c
extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c;1;13;18;0;43;17;22;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c
extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c;2;13;18;0;43;17;22;0;3;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfreetypesrcsfntsfobjs.c_sfnt_find_encoding.c
extr_emscriptentestsfuzz2.c_func_41.c;0;5;6;1;9;5;13;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfuzz2.c_func_41.c
extr_emscriptentestsfuzz22.c_func_24.c;0;9;11;1;4;8;18;0;8;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfuzz22.c_func_24.c
extr_emscriptentestsfuzz22.c_func_24.c;1;9;11;1;4;8;18;0;8;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfuzz22.c_func_24.c
extr_emscriptentestsfuzz22.c_func_24.c;2;9;11;1;4;8;18;0;8;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsfuzz22.c_func_24.c
extr_emscriptentestslinpack.c_daxpy.c;0;21;28;0;256;31;46;0;31;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_daxpy.c
extr_emscriptentestslinpack.c_daxpy.c;1;21;28;0;11;31;46;0;31;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_daxpy.c
extr_emscriptentestslinpack.c_daxpy.c;2;21;28;0;1;"0;9;50";46;0;31;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_daxpy.c
extr_emscriptentestslinpack.c_dscal.c;0;10;13;0;11;9;20;0;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_dscal.c
extr_emscriptentestslinpack.c_matgen.c;0;24;30;1;65280;"11;57";71;0;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_matgen.c
extr_emscriptentestslinpack.c_matgen.c;1;24;30;1;110;"11;57";71;0;11;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_matgen.c
extr_emscriptentestslinpack.c_matgen.c;2;24;30;0;1;"0;9;45;46;53;54;76";71;0;11;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack.c_matgen.c
extr_emscriptentestslinpack2.c_daxpy.c;0;30;39;0;256;33;69;0;52;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_daxpy.c
extr_emscriptentestslinpack2.c_daxpy.c;1;30;39;0;11;33;69;0;52;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_daxpy.c
extr_emscriptentestslinpack2.c_daxpy.c;2;30;39;0;1;"0;10;119";69;0;52;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_daxpy.c
extr_emscriptentestslinpack2.c_ddot.c;0;28;36;0;256;33;65;0;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_ddot.c
extr_emscriptentestslinpack2.c_ddot.c;1;28;36;0;11;33;65;0;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_ddot.c
extr_emscriptentestslinpack2.c_ddot.c;2;28;36;0;1;"0;13;113";65;0;50;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_ddot.c
extr_emscriptentestslinpack2.c_dscal.c;0;22;28;0;256;75;85;0;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_dscal.c
extr_emscriptentestslinpack2.c_dscal.c;1;22;28;0;11;75;85;0;75;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_dscal.c
extr_emscriptentestslinpack2.c_dscal.c;2;22;28;0;1;"0;6;89";85;0;75;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslinpack2.c_dscal.c
extr_emscriptentestslzmalzmaLzFind.c_MatchFinder_Normalize3.c;0;8;10;0;256;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslzmalzmaLzFind.c_MatchFinder_Normalize3.c
extr_emscriptentestslzmalzmaLzFind.c_MatchFinder_Normalize3.c;1;8;10;0;11;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestslzmalzmaLzFind.c_MatchFinder_Normalize3.c
extr_emscriptentestsnbody-javaxmlvm-number.c_addHighPrecision.c;0;32;42;0;255;"17;31;37;38;39;40";-5159;0;17;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsnbody-javaxmlvm-number.c_addHighPrecision.c
extr_emscriptentestsnbody-javaxmlvm-number.c_addHighPrecision.c;1;32;42;0;10;"17;31;37;38;39;40";-5159;0;17;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsnbody-javaxmlvm-number.c_addHighPrecision.c
extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c;0;5;6;1;7;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c
extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c;1;5;6;1;8;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c
extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c;2;5;6;1;4;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c
extr_emscriptentestssqlitespeedtest1.c_est_square_root.c;0;10;14;0;9;17;17;1;2;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_est_square_root.c
extr_emscriptentestssqlitespeedtest1.c_est_square_root.c;1;10;14;0;36;17;17;1;2;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_est_square_root.c
extr_emscriptentestssqlitespeedtest1.c_est_square_root.c;2;10;14;0;3;"2;6;17";17;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_est_square_root.c
extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c;0;4;5;1;7;1;5;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c
extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c;1;4;5;1;8;1;5;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c
extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c;2;4;5;1;4;1;5;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_roundup_allones.c
extr_emscriptentestssqlitespeedtest1.c_swizzle.c;0;4;5;1;8;4;11;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_swizzle.c
extr_emscriptentestssqlitespeedtest1.c_swizzle.c;1;4;5;1;9;4;11;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_swizzle.c
extr_emscriptentestssqlitespeedtest1.c_swizzle.c;2;4;5;1;5;4;11;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestssqlitespeedtest1.c_swizzle.c
extr_emscriptentestsvorbis_test.c_set_data_in.c;0;5;6;1;11;3;9;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_emscriptentestsvorbis_test.c_set_data_in.c
extr_gitbisect.c_log2i.c;0;5;6;1;7;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_log2i.c
extr_gitbisect.c_log2i.c;1;5;6;1;8;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_log2i.c
extr_gitbisect.c_log2i.c;2;5;6;1;4;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_log2i.c
extr_gitbisect.c_sqrti.c;0;11;14;0;6;"5;13;15;17";20;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_sqrti.c
extr_gitbisect.c_sqrti.c;1;11;14;0;7;"5;13;15;17";20;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_sqrti.c
extr_gitbisect.c_sqrti.c;2;11;14;0;3;"5;13;15;17";20;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitbisect.c_sqrti.c
extr_gitcombine-diff.c_find_next.c;0;13;18;0;3;25;28;0;6;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitcombine-diff.c_find_next.c
extr_gitlog-tree.c_digits_in_number.c;0;4;5;1;3;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitlog-tree.c_digits_in_number.c
extr_gitlog-tree.c_digits_in_number.c;1;4;5;1;3;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitlog-tree.c_digits_in_number.c
extr_gitlog-tree.c_digits_in_number.c;2;4;5;1;2;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitlog-tree.c_digits_in_number.c
extr_gitpager.c_decimal_width.c;0;5;6;1;3;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitpager.c_decimal_width.c
extr_gitpager.c_decimal_width.c;1;5;6;1;3;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitpager.c_decimal_width.c
extr_gitpager.c_decimal_width.c;2;5;6;1;2;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitpager.c_decimal_width.c
extr_gitsha1-name.c_msb.c;0;4;5;1;7;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitsha1-name.c_msb.c
extr_gitsha1-name.c_msb.c;1;4;5;1;8;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitsha1-name.c_msb.c
extr_gitsha1-name.c_msb.c;2;4;5;1;4;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitsha1-name.c_msb.c
extr_gitsha1-name.c_msb.c;3;4;5;1;64;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitsha1-name.c_msb.c
extr_gitshallow.c_update_refstatus.c;0;10;14;0;378;24;24;1;5;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitshallow.c_update_refstatus.c
extr_gitshallow.c_update_refstatus.c;1;10;14;0;11;5;24;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitshallow.c_update_refstatus.c
extr_gitxdiffxpatience.c_binary_search.c;0;7;9;0;9;5;21;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxpatience.c_binary_search.c
extr_gitxdiffxpatience.c_binary_search.c;1;7;9;0;5;5;21;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxpatience.c_binary_search.c
extr_gitxdiffxpatience.c_binary_search.c;2;7;9;0;1;"0;5;22";21;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxpatience.c_binary_search.c
extr_gitxdiffxutils.c_xdl_bogosqrt.c;0;5;6;1;5;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxutils.c_xdl_bogosqrt.c
extr_gitxdiffxutils.c_xdl_bogosqrt.c;1;5;6;1;5;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxutils.c_xdl_bogosqrt.c
extr_gitxdiffxutils.c_xdl_bogosqrt.c;2;5;6;1;3;2;7;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxutils.c_xdl_bogosqrt.c
extr_gitxdiffxutils.c_xdl_bogosqrt.c;3;5;6;0;1;"0;2;7";7;1;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxutils.c_xdl_bogosqrt.c
extr_gitxdiffxutils.c_xdl_num_out.c;0;18;23;0;3;"14;19;32";40;0;14;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_gitxdiffxutils.c_xdl_num_out.c
extr_goaccesssrcutil.c_intlen.c;0;4;5;1;3;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_goaccesssrcutil.c_intlen.c
extr_goaccesssrcutil.c_intlen.c;1;4;5;1;3;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_goaccesssrcutil.c_intlen.c
extr_goaccesssrcutil.c_intlen.c;2;4;5;1;2;2;6;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_goaccesssrcutil.c_intlen.c
extr_h2odepshiredissds.c_sdsll2str.c;0;14;18;0;2;"9;15;26";26;1;9;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepshiredissds.c_sdsll2str.c
extr_h2odepshiredissds.c_sdsull2str.c;0;8;10;1;2;"4;9;16";18;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepshiredissds.c_sdsull2str.c
extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c;0;12;16;0;256;3;25;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c
extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c;1;12;16;0;11;3;25;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c
extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c;2;12;16;0;1;"0;3;27";25;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepsmrubysrcbacktrace.c_packed_bt_len.c
extr_h2odepspicotlsdepscifrasrccurve25519.donna.c_swap_conditional.c;0;5;6;1;11;3;28;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrccurve25519.donna.c_swap_conditional.c
extr_h2odepspicotlsdepscifrasrccurve25519.naclref.c_squeeze.c;0;9;11;1;32;"3;23";34;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrccurve25519.naclref.c_squeeze.c
extr_h2odepspicotlsdepscifrasrccurve25519.tweetnacl.c_car25519.c;0;5;6;1;17;1;33;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrccurve25519.tweetnacl.c_car25519.c
extr_h2odepspicotlsdepscifrasrccurve25519.tweetnacl.c_sel25519.c;0;5;6;1;17;4;21;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrccurve25519.tweetnacl.c_sel25519.c
extr_h2odepspicotlsdepscifrasrcpoly1305.c_poly1305_min_reduce.c;0;9;11;1;17;"3;23";34;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrcpoly1305.c_poly1305_min_reduce.c
extr_h2odepspicotlsdepscifrasrcpoly1305.c_poly1305_min_reduce.c;1;9;11;1;17;"3;23";34;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrcpoly1305.c_poly1305_min_reduce.c
extr_h2odepspicotlsdepscifrasrctestmodes.c_fill.c;0;5;6;1;11;4;10;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2odepspicotlsdepscifrasrctestmodes.c_fill.c
extr_h2olibcommontime.c_emit_digits.c;0;5;6;1;10;"4;10";12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2olibcommontime.c_emit_digits.c
extr_h2ot00unitlibcommon........libcommontime.c_emit_digits.c;0;5;6;1;10;"4;10";12;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2ot00unitlibcommon........libcommontime.c_emit_digits.c
extr_h2ot00unitlibhttp2casper.c_get_end_of_cookie_value.c;0;7;10;0;31;12;12;1;2;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_h2ot00unitlibhttp2casper.c_get_end_of_cookie_value.c
extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_Normalize3.c;0;8;10;0;11;4;15;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_Normalize3.c
extr_hashcatdepsLZMA-SDKCUtil7z7zMain.c_UInt64ToStr.c;0;13;16;1;9;19;32;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatdepsLZMA-SDKCUtil7z7zMain.c_UInt64ToStr.c
extr_hashcatdepsLZMA-SDKCUtil7z7zMain.c_UIntToStr.c;0;13;16;1;9;19;32;0;7;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatdepsLZMA-SDKCUtil7z7zMain.c_UIntToStr.c
extr_hashcatdepsLZMA-SDKCXz.c_Xz_WriteVarInt.c;0;5;6;0;1;"0;3;9;11";11;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatdepsLZMA-SDKCXz.c_Xz_WriteVarInt.c
extr_hashcatdepsLZMA-SDKCXz.c_Xz_WriteVarInt.c;1;5;6;0;1;"0;3;9;11";11;1;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatdepsLZMA-SDKCXz.c_Xz_WriteVarInt.c
extr_hashcatsrcmpsp.c_mask_ctx_parse_maskfile_find_mask.c;0;14;18;0;256;6;26;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcmpsp.c_mask_ctx_parse_maskfile_find_mask.c
extr_hashcatsrcmpsp.c_mask_ctx_parse_maskfile_find_mask.c;1;14;18;0;11;6;26;0;6;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcmpsp.c_mask_ctx_parse_maskfile_find_mask.c
extr_hashcatsrcshared.c_get_msb32.c;0;7;10;0;75;11;11;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcshared.c_get_msb32.c
extr_hashcatsrcshared.c_get_msb32.c;1;7;10;0;72;11;11;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcshared.c_get_msb32.c
extr_hashcatsrcshared.c_get_msb32.c;2;7;10;0;84;11;11;1;1;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcshared.c_get_msb32.c
extr_hashcatsrcwordlist.c_get_next_word_lm.c;0;20;27;0;8;"-619;5;6;19";39;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_lm.c
extr_hashcatsrcwordlist.c_get_next_word_lm.c;1;20;27;0;8;"-619;5;6;19";39;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_lm.c
extr_hashcatsrcwordlist.c_get_next_word_lm.c;2;20;27;0;1;"0;5;43;44";39;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_lm.c
extr_hashcatsrcwordlist.c_get_next_word_std.c;0;13;17;0;256;5;24;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_std.c
extr_hashcatsrcwordlist.c_get_next_word_std.c;1;13;17;0;11;5;24;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_std.c
extr_hashcatsrcwordlist.c_get_next_word_std.c;2;13;17;0;1;"0;5;27;28";24;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_std.c
extr_hashcatsrcwordlist.c_get_next_word_uc.c;0;18;24;0;256;5;37;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_uc.c
extr_hashcatsrcwordlist.c_get_next_word_uc.c;1;18;24;0;11;5;37;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_uc.c
extr_hashcatsrcwordlist.c_get_next_word_uc.c;2;18;24;0;1;"0;5;40;41";37;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_hashcatsrcwordlist.c_get_next_word_uc.c
extr_jqsrcjv_dtoa.c_jvp_dtoa_context_init.c;0;5;6;1;2;1;9;0;1;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_jqsrcjv_dtoa.c_jvp_dtoa_context_init.c
extr_kittykittenschoosescore.c_has_char.c;0;8;10;0;11;4;13;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kittykittenschoosescore.c_has_char.c
extr_kittykittyscreen.c_init_tabstops.c;0;5;6;1;11;2;12;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kittykittyscreen.c_init_tabstops.c
extr_kittykittyscreen.c_screen_scroll.c;0;4;5;1;101;5;10;0;5;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kittykittyscreen.c_screen_scroll.c
extr_kphp-kdbbayesbayes-data.c_ok_cp1251.c;0;8;10;0;10;3;14;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbbayesbayes-data.c_ok_cp1251.c
extr_kphp-kdbcachecache-binlog.c_a2hex.c;0;5;6;1;256;3;30;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcachecache-binlog.c_a2hex.c
extr_kphp-kdbcachecache-binlog.c_a2hex.c;1;5;6;1;11;3;30;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcachecache-binlog.c_a2hex.c
extr_kphp-kdbcommoncrc32.c_gf32_matrix_times.c;0;7;9;1;5;4;11;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcommoncrc32.c_gf32_matrix_times.c
extr_kphp-kdbcommoncrc32.c_repair_bit.c;0;11;15;0;2;13;24;0;13;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcommoncrc32.c_repair_bit.c
extr_kphp-kdbcommoncrc32c.c_gf32_matrix_times.c;0;7;9;1;5;4;11;0;4;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcommoncrc32c.c_gf32_matrix_times.c
extr_kphp-kdbcommoncrc32c.c_repair_bit.c;0;11;15;0;2;13;24;0;13;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbcommoncrc32c.c_repair_bit.c
extr_kphp-kdbdhcpdhcp-data.c_dhcp_macaddr_load.c;0;5;6;1;6;"2;8";11;0;2;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbdhcpdhcp-data.c_dhcp_macaddr_load.c
extr_kphp-kdbdnsdns-data.c_array_reverse.c;0;4;5;1;6;3;18;0;3;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_kphp-kdbdnsdns-data.c_array_reverse.c
