Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Upper Bound Guess;Upper Bound Distance;Upper Bound Hit;Hydra Guess;Hydra Distance;Hydra Hit
automotive_bitcount;ntbl_bitcnt;15;3;4;422267846;511642846;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;16;3;4;424939115;513626615;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;17;3;4;425951292;514101292;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;18;3;4;425951292;514101292;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;19;3;4;425633923;513221423;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_bitcount;ntbl_bitcnt;20;3;4;424128242;511053242;"0;11;8";"0;11;8";0;1,0000;"0;11;8";0;1,0000
automotive_qsort1;compare;1;3;4;0;148365384;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;2;3;4;0;155199123;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;3;3;4;0;164326293;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;4;3;4;0;149454221;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;5;3;4;0;154125750;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;6;3;4;0;141727300;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;7;3;4;0;167020750;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;8;3;4;0;157701185;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;9;3;4;0;157033216;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;10;3;4;0;167450346;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;11;3;4;0;148730890;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
automotive_qsort1;compare;12;3;4;0;158950962;"0;11;7";"0;11;7";0;1,0000;"0;11;7";0;1,0000
