Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Hottest blocks;Random hottest guess;Random hit;Nested hottest guess;Nested hit;Predictor guess;Predictor hit;Profile guess;Profile hit;Benchmark link
bzip2e;BZ2_bzWrite;13;42;67;0;4200;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;14;42;67;0;8400;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;15;42;67;0;4800;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;16;42;67;0;4320;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;17;42;67;0;10720;"113;63;81";121;0;63;1;127;0;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;18;42;67;0;3640;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;19;42;67;0;8000;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWrite;20;42;67;0;9700;"0;113;118;120;121;123;127;23;35;4;48;5;58;63;7;81";121;1;63;1;127;1;63;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;1;61;96;0;1280;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;2;61;96;0;7700;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;3;61;96;0;3740;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;4;61;96;0;6000;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;5;61;96;0;7200;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;6;61;96;0;5400;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;7;61;96;0;840;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;8;61;96;0;172;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;9;61;96;0;8500;174;9;0;59;0;79;0;59;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;10;61;96;0;8800;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;11;61;96;0;10500;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;12;61;96;0;918;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;13;61;96;0;8400;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;14;61;96;0;8800;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;15;61;96;0;9600;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;16;61;96;0;8460;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;17;61;96;0;240;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;18;61;96;0;7200;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;19;61;96;0;40000;174;9;0;59;0;79;0;59;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteClose64;20;61;96;0;6000;"111;59;79";9;0;59;1;79;1;59;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;1;31;47;0;40;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;2;31;47;0;350;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;3;31;47;0;110;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;4;31;47;0;1000;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;5;31;47;0;600;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;6;31;47;0;150;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;7;31;47;0;20;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;8;31;47;0;2;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;9;31;47;0;1700;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;10;31;47;0;400;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;11;31;47;0;250;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;12;31;47;0;17;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;13;31;47;0;700;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;14;31;47;0;400;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;15;31;47;0;400;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;16;31;47;0;90;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;17;31;47;0;40;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;18;31;47;0;40;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;19;31;47;0;8000;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_bzWriteOpen;20;31;47;0;100;"0;11;33;44;55;57;58;6;60;62;7;87;91";62;1;0;1;91;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;1;15;22;0;80;"0;27;4;42;43;59;63;68;82";70;0;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;2;15;22;0;350;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;3;15;22;0;110;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;4;15;22;0;1000;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;5;15;22;0;600;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;6;15;22;0;150;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;7;15;22;0;40;"0;27;4;42;43;59;63;68;82";70;0;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;8;15;22;0;26;"0;27;4;42;43;59;63;68;82";70;0;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;9;15;22;0;1700;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;10;15;22;0;400;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;11;15;22;0;250;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;12;15;22;0;68;"0;27;4;42;43;59;63;68;82";70;0;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;13;15;22;0;700;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;14;15;22;0;400;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;15;15;22;0;400;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;16;15;22;0;90;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;17;15;22;0;80;"0;27;4;42;43;59;63;68;82";70;0;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;18;15;22;0;40;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;19;15;22;0;8000;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_compressBlock;20;15;22;0;100;"0;27;4;42;43;54;59;63;68;70;81;82";70;1;0;1;68;1;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;1;11;16;480;57600;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;2;11;16;2100;261800;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;3;11;16;660;2191200;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;4;11;16;6000;14448000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;5;11;16;3600;5108400;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;6;11;16;900;2592900;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;7;11;16;240;376680;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;8;11;16;156;328692;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;9;11;16;10200;14473800;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;10;11;16;2400;7120800;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;11;11;16;1500;3160500;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;12;11;16;408;1435837;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;13;11;16;4200;7224000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;14;11;16;2400;7224000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;15;11;16;2400;3612000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;16;11;16;540;812700;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;17;11;16;480;1285920;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;18;11;16;240;319920;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;19;11;16;48000;3840000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbAssignCodes;20;11;16;600;63000;"11;22";9_eheader.lr.ph.preheader.lr.ph;0;11;1;11;1;22;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;1;61;90;0;157760;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;2;61;90;0;722050;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;3;61;90;0;7943760;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;4;61;90;0;69010000;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;5;61;90;0;41334600;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;6;61;90;0;10252650;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;7;61;90;0;2758600;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;8;61;90;0;1777178;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;9;61;90;0;116954900;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;10;61;90;0;27886800;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;11;61;90;0;17164750;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;12;61;90;0;5193959;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;13;61;90;0;48069000;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;14;61;90;0;27851600;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;15;61;90;0;27517200;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;16;61;90;0;6208110;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;17;61;90;0;5426440;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;18;61;90;0;2756720;"101;120";242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;19;61;90;0;14720000;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;BZ2_hbMakeCodeLengths;20;61;90;0;188100;277;242_262.ce;0;67;0;67;0;272_eheader.preheader;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;1;19;28;0;80;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;2;19;28;0;700;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;3;19;28;0;220;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;4;19;28;0;2000;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;5;19;28;0;1200;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;6;19;28;0;300;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;7;19;28;0;40;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;8;19;28;0;4;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;9;19;28;0;3400;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;10;19;28;0;800;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;11;19;28;0;500;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;12;19;28;0;34;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;13;19;28;0;1400;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;14;19;28;0;800;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;15;19;28;0;800;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;16;19;28;0;180;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;17;19;28;0;80;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;18;19;28;0;80;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;19;19;28;0;16000;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;addFlagsFromEnvVar;20;19;28;0;200;"0;80";33_eheader.preheader;0;18;0;18;0;0;1;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;add_pair_to_block;1;10;15;40;6567600;7;7_.ph.lr.ph;0;7;1;7;1;7_.ph.lr.ph;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;add_pair_to_block;2;10;15;350;6321000;7;7_.ph.lr.ph;0;7;1;7;1;7_.ph.lr.ph;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;add_pair_to_block;3;10;15;0;130451750;7;7_.ph.lr.ph;0;7;1;7;1;7_.ph.lr.ph;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;add_pair_to_block;4;10;15;1000;26042000;7;7_.ph.lr.ph;0;7;1;7;1;7_.ph.lr.ph;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
bzip2e;add_pair_to_block;5;10;15;600;216000;7;7_.ph.lr.ph;0;7;1;7;1;7_.ph.lr.ph;0;https://github.com/lac-dcc/hydra/blob/main/Benchmark/cBench/bzip2e
